quarter,year,ID,collectors,date,day_no,x,y,trap_malfunction,trap_malfunction_reason,animal,recap,tag_id,genus,species,total_weight,bag_weight,animal_weight,life_stage,reproduction,sex,body_length,tail_length,tuft_length,foot_length,ear_length,ticks_total,ticks_yn,ticks_adult,ticks_larvae,hair,fecal,torn_ear,escaped,tissue,comments,dead,no_tag,no_tag_reason,tag_no,tag_no_new,tag_prefix,tag_id_new,date_dist,trap_dist,FE_startdate,FE_datediff,date_dist_no,tag_prefix_new,FEtag_change,new_tag,n,tag_group,tag_no_prefix,tag_id_change
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,100,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,100,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,100,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,100,260,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,100,280,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,20,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260.76809620810593,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,60,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,80,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,200,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Savannah & Justine,2015-02-16,3,120,280,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,20,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260.76809620810593,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,40,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,80,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,140,260,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200.9975124224178,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,80,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,100,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,Tina & Bilad,2015-02-16,3,160,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",2015-02-16,3,180,40,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,181.10770276274835,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",2015-02-16,3,180,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",2015-02-16,3,180,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",2015-02-16,3,180,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",2015-02-16,3,180,280,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,2018-11-17,-1370,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,20,NA,NA,y,y,NA,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,295.296461204668,2018-11-17,-1281,0,NA,NA,n,NA,1,0,NA
spring,2015,2015-B,"Jordan, & Paulina",2015-05-16,1,160,80,NA,NA,y,n,NA,Peromyscus,californicus,NA,NA,37,NA,NA,F,NA,140,NA,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO TAG,NA,NA,no tag,NA,NA,NA,NA,0,134.16407864998737,2018-11-17,-1281,0,NA,NA,n,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,240,NA,NA,y,NA,NA,Sorex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; SHREW,NA,NA,NA,NA,NA,NA,NA,0,200,2018-11-17,-1281,0,NA,NA,n,NA,1,0,NA
spring,2015,2015-B,"Jordan, & Paulina",2015-05-16,1,140,140,NA,NA,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,NA,NA,escaped,NA,NA,NA,NA,0,141.4213562373095,2018-11-17,-1281,0,NA,NA,n,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,128.06248474865697,2018-11-17,-1281,89,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,120,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,140,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,40,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,20,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200.9975124224178,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,80,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,240,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Maya, Alex, & Tony",2015-05-16,1,60,280,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,20,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260.76809620810593,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,40,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,80,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,80,260,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,100,80,y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,181.10770276274835,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,100,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,100,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,100,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
spring,2015,2015-B,"Alexandra L, Allie M, & Tina C",2015-05-16,1,100,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,2018-11-17,-1281,0,NA,NA,NA,NA,1,0,NA
