quarter,year,ID,collectors,date,day_no,x,y,trap_malfunction,trap_malfunction_reason,animal,recap,tag_id,genus,species,total_weight,bag_weight,animal_weight,life_stage,reproduction,sex,body_length,tail_length,tuft_length,foot_length,ear_length,ticks_total,ticks_yn,ticks_adult,ticks_larvae,hair,fecal,torn_ear,escaped,tissue,comments
fall,2014,2014-D,Chatherine & Christian,11/16/14,3,140,140,NA,NA,y,y,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,260,NA,NA,y,y,656,Peromyscus,truei,25,NA,NA,NA,NA,M,NA,110,NA,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Chatherine & Christian,11/16/14,3,180,80,NA,NA,y,y,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,140,NA,NA,y,y,958,Peromyscus,truei,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,80,NA,NA,y,n,976,Peromyscus,californicus,16,NA,NA,NA,NA,M,NA,170,NA,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,40,NA,NA,y,y,979,Peromyscus,californicus,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; ILLEGIBLE
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,140,NA,NA,y,y,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,220,NA,NA,y,y,981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,260,NA,NA,y,n,990,Peromyscus,truei,31,NA,NA,NA,NA,M,NA,90,NA,22,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,280,NA,NA,y,n,992,Peromyscus,truei,40,NA,NA,NA,NA,F,NA,90,NA,20,17,NA,Y,NA,NA,NA,NA,NA,NA,NA,Y; TICK COLLECTED
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,280,NA,NA,y,n,993,Peromyscus,californicus,39,NA,NA,NA,NA,M,NA,100,NA,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,260,NA,NA,y,n,994,Peromyscus,californicus,42,NA,NA,NA,NA,M,NA,95,NA,25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,120,NA,NA,y,n,995,Peromyscus,californicus,35,NA,NA,NA,NA,F,NA,152,NA,25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Chatherine & Christian,11/16/14,3,180,220,NA,NA,y,y,998,Peromyscus,californicus,39,NA,NA,NA,NA,F,NA,117,NA,22,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Chatherine & Christian,11/16/14,3,140,200,NA,NA,y,n,NA,Peromyscus,californicus,10,NA,NA,juvenile,NA,NA,NA,70,NA,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Chatherine & Christian,11/16/14,3,140,120,NA,NA,y,n,NA,Peromyscus,californicus,26,NA,NA,NA,NA,M,NA,93,NA,18,15,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y; BOTH EARS TORN
fall,2014,2014-D,Chatherine & Christian,11/16/14,3,160,240,NA,NA,y,y,NA,Peromyscus,californicus,49,NA,NA,NA,NA,M,NA,135,NA,25,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,"Y; TWO RIPPED EARS, NO TAG"
fall,2014,2014-D,Chatherine & Christian,11/16/14,3,160,220,NA,NA,y,NA,NA,Peromyscus,californicus,NA,NA,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,40,NA,NA,y,NA,NA,Peromyscus,truei,10,NA,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; NO TAG
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,280,NA,NA,y,n,NA,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,160,NA,NA,y,NA,NA,Sorex,trowbridgii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD SHREW
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,20,Y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,60,Y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,80,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,20,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,20,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,80,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,100,Y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,40,260,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,20,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Eva & Mollie,11/16/14,3,60,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,20,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,80,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DIRTY FLUFF
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,80,280,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,80,Y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,100,280,Y,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,40,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,60,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,80,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,100,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,120,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,140,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,160,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,180,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,200,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,220,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,11/16/14,3,120,240,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
