quarter,year,ID,date,day_no,tag_error_flag,tag_id,tag_id_new,date_dist,trap_dist,x,y,animal,recap,genus,species,total_weight,bag_weight,animal_weight,life_stage,reproduction,sex,body_length,tail_length,tuft_length,foot_length,ear_length,comments
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,60,160,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,20,160,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,20,160,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,trap distance large,NA,NA,0,161.24515496597098,180,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,20,180,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,60,180,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,40,180,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,40,180,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,20,180,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-29,1,NA,NA,NA,0,20,180,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,1,272.02941017470886,20,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,20,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,20,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,20,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,20,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,20,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,20,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,60,20,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,20,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,240.8318915758459,40,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,40,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,40,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,40,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,40,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,40,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,40,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,40,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,40,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,40,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,260.76809620810593,60,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,60,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,60,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,60,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,60,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,60,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,60,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,60,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,60,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,260.76809620810593,80,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,80,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,80,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,80,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,80,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,80,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,60,80,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,80,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,80,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,80,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,200.9975124224178,100,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,100,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,141.4213562373095,120,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,120,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,240.8318915758459,140,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,140,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,140,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,140,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,140,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,140,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,60,140,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,140,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,140,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,220.90722034374522,160,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,100,160,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,160,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,160,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,160,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,160,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,240.8318915758459,180,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,180,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,180,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,trap distance large,NA,NA,0,80,180,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,40,180,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,180,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-30,2,NA,NA,NA,0,20,180,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,1,256.12496949731394,20,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,20,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,160,20,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,20,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,20,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,20,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,240.8318915758459,40,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,40,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,40,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,40,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,40,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,40,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,40,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,40,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,200.9975124224178,60,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,60,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,60,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,60,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,60,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,60,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,60,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,60,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,60,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,220.90722034374522,80,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,80,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,80,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,80,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,80,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,80,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,80,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,60,80,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,80,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,80,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,220.90722034374522,100,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,100,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,100,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,181.10770276274835,120,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,120,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,120,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,120,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,120,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,120,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,120,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,220.90722034374522,140,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,140,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,140,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,140,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,140,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,140,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,60,140,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,140,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,140,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,220.90722034374522,160,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,160,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,80,160,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,160,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,160,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,160,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,20,160,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,220.90722034374522,180,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,trap distance large,NA,NA,0,100,180,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,60,180,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,2009-07-31,3,NA,NA,NA,0,40,180,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,2009-10-27,1,trap distance large,NA,NA,88,272.02941017470886,20,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
